StateCode,Name,AnsiCode,FipsCode
TX,WILLIAMSON,491,491  
TX,WILSON,493,493  
TX,WINKLER,495,495  
TX,WISE,497,497  
TX,WOOD,499,499  
TX,YOAKUM,501,501  
TX,YOUNG,503,503  
TX,ZAPATA,505,505  
TX,ZAVALA,507,507  
UT,BEAVER,001,001  
UT,BOX ELDER,003,003  
UT,CACHE,005,005  
UT,CARBON,007,007  
UT,DAGGETT,009,009  
UT,DAVIS,011,011  
UT,DUCHESNE,013,013  
UT,EMERY,015,015  
UT,GARFIELD,017,017  
UT,GRAND,019,019  
UT,IRON,021,021  
UT,JUAB,023,023  
UT,KANE,025,025  
UT,MILLARD,027,027  
UT,MORGAN,029,029  
UT,PIUTE,031,031  
UT,RICH,033,033  
UT,SALT LAKE,035,035  
UT,SAN JUAN,037,037  
UT,SANPETE,039,039  
UT,SEVIER,041,041  
UT,SUMMIT,043,043  
UT,TOOELE,045,045  
UT,UINTAH,047,047  
UT,UTAH,049,049  
UT,WASATCH,051,051  
UT,WASHINGTON,053,053  
UT,WAYNE,055,055  
UT,WEBER,057,057  
VA,ACCOMACK,001,001  
VA,ALBEMARLE,003,003  
VA,ALLEGHANY,005,005  
VA,AMELIA,007,007  
VA,AMHERST,009,009  
VA,APPOMATTOX,011,011  
VA,ARLINGTON,013,013  
VA,AUGUSTA,015,015  
VA,BATH,017,017  
VA,BEDFORD,515,019  
VA,BLAND,021,021  
VA,BOTETOURT,023,023  
VA,BRUNSWICK,025,025  
VA,BUCHANAN,027,027  
VA,BUCKINGHAM,029,029  
VA,CAMPBELL,031,031  
VA,CAROLINE,033,033  
VA,CARROLL,035,035  
VA,CHARLES CITY,036,036  
VA,CHARLOTTE,037,037  
VA,CHESTERFIELD,041,041  
VA,CLARKE,043,043  
VA,CRAIG,045,045  
VA,CULPEPER,047,047  
VA,CUMBERLAND,049,049  
VA,DICKENSON,051,051  
VA,DINWIDDIE,053,053  
VA,ESSEX,057,057  
VA,FAIRFAX,600,059  
VA,FAUQUIER,061,061  
VA,FLOYD,063,063  
VA,FLUVANNA,065,065  
VA,FRANKLIN,620,067  
VA,FREDERICK,069,069  
VA,GILES,071,071  
VA,GLOUCESTER,073,073  
VA,GOOCHLAND,075,075  
VA,GRAYSON,077,077  
VA,GREENE,079,079  
VA,GREENSVILLE,081,081  
VA,HALIFAX,083,083  
VA,HANOVER,085,085  
VA,HENRICO,087,087  
VA,HENRY,089,089  
VA,HIGHLAND,091,091  
VA,ISLE OF WIGHT,093,093  
VA,JAMES CITY,095,095  
VA,KING AND QUEEN,097,097  
VA,KING GEORGE,099,099  
VA,KING WILLIAM,101,101  
VA,LANCASTER,103,103  
VA,LEE,105,105  
VA,LOUDOUN,107,107  
VA,LOUISA,109,109  
VA,LUNENBURG,111,111  
VA,MADISON,113,113  
VA,MATHEWS,115,115  
VA,MECKLENBURG,117,117  
VA,MIDDLESEX,119,119  
VA,MONTGOMERY,121,121  
VA,NELSON,125,125  
VA,NEW KENT,127,127  
VA,NORTHAMPTON,131,131  
VA,NORTHUMBERLAND,133,133  
VA,NOTTOWAY,135,135  
VA,ORANGE,137,137  
VA,PAGE,139,139  
VA,PATRICK,141,141  
VA,PITTSYLVANIA,143,143  
VA,POWHATAN,145,145  
VA,PRINCE EDWARD,147,147  
VA,PRINCE GEORGE,149,149  
VA,PRINCE WILLIAM,153,153  
VA,PULASKI,155,155  
VA,RAPPAHANNOCK,157,157  
VA,RICHMOND,760,159  
VA,ROANOKE,770,161  
VA,ROCKBRIDGE,163,163  
VA,ROCKINGHAM,165,165  
VA,RUSSELL,167,167  
VA,SCOTT,169,169  
VA,SHENANDOAH,171,171  
VA,SMYTH,173,173  
VA,SOUTHAMPTON,175,175  
VA,SPOTSYLVANIA,177,177  
VA,STAFFORD,179,179  
VA,SURRY,181,181  
VA,SUSSEX,183,183  
VA,TAZEWELL,185,185  
VA,WARREN,187,187  
VA,WASHINGTON,191,191  
VA,WESTMORELAND,193,193  
VA,WISE,195,195  
VA,WYTHE,197,197  
VA,YORK,199,199  
VA,ALEXANDRIA CITY,510,510  
VA,BRISTOL CITY,520,520  
VA,BUENA VISTA CITY,530,530  
VA,CHARLOTTESVILLE CITY,540,540  
VA,CHESAPEAKE CITY,550,550  
VA,COLONIAL HEIGHTS CITY,570,570  
VA,COVINGTON CITY,580,580  
VA,DANVILLE CITY,590,590  
VA,FAIRFAX CITY,600,600  
VA,FALLS CHURCH CITY,610,610  
VA,FRANKLIN CITY,620,620  
VA,FREDERICKSBURG CITY,630,630  
VA,GALAX CITY,640,640  
VA,HAMPTON CITY,650,650  
VA,HARRISONBURG CITY,660,660  
VA,HOPEWELL CITY,670,670  
VA,LEXINGTON CITY,678,678  
VA,LYNCHBURG CITY,680,680  
VA,MANASSAS CITY,683,683  
VA,MANASSAS PARK CITY,685,685  
VA,MARTINSVILLE CITY,690,690  
VA,NEWPORT NEWS CITY,700,700  
VA,NORFOLK CITY,710,710  
VA,NORTON CITY,720,720  
VA,PETERSBURG CITY,730,730  
VA,POQUOSON CITY,735,735  
VA,PORTSMOUTH CITY,740,740  
VA,RADFORD,750,750  
VA,RICHMOND CITY,760,760  
VA,ROANOKE CITY,770,770  
VA,SALEM,775,775  
VA,STAUNTON CITY,790,790  
VA,SUFFOLK CITY,800,800  
VA,VIRGINIA BEACH CITY,810,810  
VA,WAYNESBORO CITY,820,820  
VA,WILLIAMSBURG CITY,830,830  
VA,WINCHESTER CITY,840,840  
VI,SAINT CROIX,010,010  
VI,SAINT JOHN,020,020  
VI,SAINT THOMAS,030,030  
VT,ADDISON,001,001  
VT,BENNINGTON,003,003  
VT,CALEDONIA,005,005  
VT,CHITTENDEN,007,007  
VT,ESSEX,009,009  
VT,FRANKLIN,011,011  
VT,GRAND ISLE,013,013  
VT,LAMOILLE,015,015  
VT,ORANGE,017,017  
VT,ORLEANS,019,019  
VT,RUTLAND,021,021  
VT,WASHINGTON,023,023  
VT,WINDHAM,025,025  
VT,WINDSOR,027,027  
WA,ADAMS,001,001  
WA,ASOTIN,003,003  
WA,BENTON,005,005  
WA,CHELAN,007,007  
WA,CLALLAM,009,009  
WA,CLARK,011,011  
WA,COLUMBIA,013,013  
WA,COWLITZ,015,015  
WA,DOUGLAS,017,017  
WA,FERRY,019,019  
WA,FRANKLIN,021,021  
WA,GARFIELD,023,023  
WA,GRANT,025,025  
WA,GRAYS HARBOR,027,027  
WA,ISLAND,029,029  
WA,JEFFERSON,031,031  
WA,KING,033,033  
WA,KITSAP,035,035  
WA,KITTITAS,037,037  
WA,KLICKITAT,039,039  
WA,LEWIS,041,041  
WA,LINCOLN,043,043  
WA,MASON,045,045  
WA,OKANOGAN,047,047  
WA,PACIFIC,049,049  
WA,PEND OREILLE,051,051  
WA,PIERCE,053,053  
WA,SAN JUAN,055,055  
WA,SKAGIT,057,057  
WA,SKAMANIA,059,059  
WA,SNOHOMISH,061,061  
WA,SPOKANE,063,063  
WA,STEVENS,065,065  
WA,THURSTON,067,067  
WA,WAHKIAKUM,069,069  
WA,WALLA WALLA,071,071  
WA,WHATCOM,073,073  
WA,WHITMAN,075,075  
WA,YAKIMA,077,077  
WI,ADAMS,001,001  
WI,ASHLAND,003,003  
WI,BARRON,005,005  
WI,BAYFIELD,007,007  
WI,BROWN,009,009  
WI,BUFFALO,011,011  
WI,BURNETT,013,013  
WI,CALUMET,015,015  
WI,CHIPPEWA,017,017  
WI,CLARK,019,019  
WI,COLUMBIA,021,021  
WI,CRAWFORD,023,023  
WI,DANE,025,025  
WI,DODGE,027,027  
WI,DOOR,029,029  
WI,DOUGLAS,031,031  
WI,DUNN,033,033  
WI,EAU CLAIRE,035,035  
WI,FLORENCE,037,037  
WI,FOND DU LAC,039,039  
WI,FOREST,041,041  
WI,GRANT,043,043  
WI,GREEN,045,045  
WI,GREEN LAKE,047,047  
WI,IOWA,049,049  
WI,IRON,051,051  
WI,JACKSON,053,053  
WI,JEFFERSON,055,055  
WI,JUNEAU,057,057  
WI,KENOSHA,059,059  
WI,KEWAUNEE,061,061  
WI,LA CROSSE,063,063  
WI,LAFAYETTE,065,065  
WI,LANGLADE,067,067  
WI,LINCOLN,069,069  
WI,MANITOWOC,071,071  
WI,MARATHON,073,073  
WI,MARINETTE,075,075  
WI,MARQUETTE,077,077  
WI,MENOMINEE,078,078  
WI,MILWAUKEE,079,079  
WI,MONROE,081,081  
WI,OCONTO,083,083  
WI,ONEIDA,085,085  
WI,OUTAGAMIE,087,087  
WI,OZAUKEE,089,089  
WI,PEPIN,091,091  
WI,PIERCE,093,093  
WI,POLK,095,095  
WI,PORTAGE,097,097  
WI,PRICE,099,099  
WI,RACINE,101,101  
WI,RICHLAND,103,103  
WI,ROCK,105,105  
WI,RUSK,107,107  
WI,SAINT CROIX,109,109  
WI,SAUK,111,111  
WI,SAWYER,113,113  
WI,SHAWANO,115,115  
WI,SHEBOYGAN,117,117  
WI,TAYLOR,119,119  
WI,TREMPEALEAU,121,121  
WI,VERNON,123,123  
WI,VILAS,125,125  
WI,WALWORTH,127,127  
WI,WASHBURN,129,129  
WI,WASHINGTON,131,131  
WI,WAUKESHA,133,133  
WI,WAUPACA,135,135  
WI,WAUSHARA,137,137  
WI,WINNEBAGO,139,139  
WI,WOOD,141,141  
WV,BARBOUR,001,001  
WV,BERKELEY,003,003  
WV,BOONE,005,005  
WV,BRAXTON,007,007  
WV,BROOKE,009,009  
WV,CABELL,011,011  
WV,CALHOUN,013,013  
WV,CLAY,015,015  
WV,DODDRIDGE,017,017  
WV,FAYETTE,019,019  
WV,GILMER,021,021  
WV,GRANT,023,023  
WV,GREENBRIER,025,025  
WV,HAMPSHIRE,027,027  
WV,HANCOCK,029,029  
WV,HARDY,031,031  
WV,HARRISON,033,033  
WV,JACKSON,035,035  
WV,JEFFERSON,037,037  
WV,KANAWHA,039,039  
WV,LEWIS,041,041  
WV,LINCOLN,043,043  
WV,LOGAN,045,045  
WV,MCDOWELL,047,047  
WV,MARION,049,049  
WV,MARSHALL,051,051  
WV,MASON,053,053  
WV,MERCER,055,055  
WV,MINERAL,057,057  
WV,MINGO,059,059  
WV,MONONGALIA,061,061  
WV,MONROE,063,063  
WV,MORGAN,065,065  
WV,NICHOLAS,067,067  
WV,OHIO,069,069  
WV,PENDLETON,071,071  
WV,PLEASANTS,073,073  
WV,POCAHONTAS,075,075  
WV,PRESTON,077,077  
WV,PUTNAM,079,079  
WV,RALEIGH,081,081  
WV,RANDOLPH,083,083  
WV,RITCHIE,085,085  
WV,ROANE,087,087  
WV,SUMMERS,089,089  
WV,TAYLOR,091,091  
WV,TUCKER,093,093  
WV,TYLER,095,095  
WV,UPSHUR,097,097  
WV,WAYNE,099,099  
WV,WEBSTER,101,101  
WV,WETZEL,103,103  
WV,WIRT,105,105  
WV,WOOD,107,107  
WV,WYOMING,109,109  
WY,ALBANY,001,001  
WY,BIG HORN,003,003  
WY,CAMPBELL,005,005  
WY,CARBON,007,007  
WY,CONVERSE,009,009  
WY,CROOK,011,011  
WY,FREMONT,013,013  
WY,GOSHEN,015,015  
WY,HOT SPRINGS,017,017  
WY,JOHNSON,019,019  
WY,LARAMIE,021,021  
WY,LINCOLN,023,023  
WY,NATRONA,025,025  
WY,NIOBRARA,027,027  
WY,PARK,029,029  
WY,PLATTE,031,031  
WY,SHERIDAN,033,033  
WY,SUBLETTE,035,035  
WY,SWEETWATER,037,037  
WY,TETON,039,039  
WY,UINTA,041,041  
WY,WASHAKIE,043,043  
WY,WESTON,045,045  
